id	label
soccer.football_match.attendance	soccer.football_match.attendance
soccer.football_match.held_at	soccer.football_match.held_at
soccer.football_match.managers	soccer.football_match.managers
soccer.football_player.position_s	soccer.football_player.position_s
soccer.football_player.statistics	soccer.football_player.statistics
soccer.football_player_stats.appearances	soccer.football_player_stats.appearances
soccer.football_player_stats.from	soccer.football_player_stats.from
soccer.football_player_stats.player	soccer.football_player_stats.player
soccer.football_player_stats.team	soccer.football_player_stats.team
soccer.football_player_stats.to	soccer.football_player_stats.to
soccer.football_player_stats.total_goals	soccer.football_player_stats.total_goals
soft.isbn.9780064404242	soft.isbn.9780064404242
soft.isbn.9780140283129	soft.isbn.9780140283129
soft.isbn.9780345379757	soft.isbn.9780345379757
soft.isbn.9780439650779	soft.isbn.9780439650779
soft.isbn.9780528827037	soft.isbn.9780528827037
soft.isbn.9780671045081	soft.isbn.9780671045081
soft.isbn.9780671683993	soft.isbn.9780671683993
soft.isbn.9780786198610	soft.isbn.9780786198610
soft.isbn.9780899685090	soft.isbn.9780899685090
soft.isbn.9781595230546	soft.isbn.9781595230546
soft.isbn.9781598591255	soft.isbn.9781598591255
source.allocine.ca.film	source.allocine.ca.film
source.allocine.fr.film	source.allocine.fr.film
source.allocine.fr.personne	source.allocine.fr.personne
source.apple.movietrailer	source.apple.movietrailer
source.baseball_almanac.players	source.baseball_almanac.players
source.beyazperde.filmler	source.beyazperde.filmler
source.bloomberg.exchange	source.bloomberg.exchange
source.cine21.movie	source.cine21.movie
source.cineseoul.cinemaid	source.cineseoul.cinemaid
source.corpwatch	source.corpwatch
source.daum.movieid	source.daum.movieid
source.entertainmentweekly.person	source.entertainmentweekly.person
source.fandango.movie	source.fandango.movie
source.filmstarts.kritiken	source.filmstarts.kritiken
source.kinopoisk.film	source.kinopoisk.film
source.maxmovie.m_id	source.maxmovie.m_id
source.metacritic.movie	source.metacritic.movie
source.movist.mid	source.movist.mid
source.nate.cinema_id	source.nate.cinema_id
source.nate.people_id	source.nate.people_id
source.rottentomatoes.movie	source.rottentomatoes.movie
source.screenrush.films	source.screenrush.films
source.sensacine.peliculas	source.sensacine.peliculas
source.showtimes.intl.movie	source.showtimes.intl.movie
source.showtimes.local.movie	source.showtimes.local.movie
source.traileraddict.embed	source.traileraddict.embed
source.traileraddict.movie	source.traileraddict.movie
source.tvguide.show	source.tvguide.show
source.videosurf	source.videosurf
sports.coaching_position.coaches	sports.coaching_position.coaches
sports.competitor_competition_relationship.competition	sports.competitor_competition_relationship.competition
sports.competitor_competition_relationship.competitors	sports.competitor_competition_relationship.competitors
sports.competitor_competition_relationship.country	sports.competitor_competition_relationship.country
sports.competitor_competition_relationship.medal	sports.competitor_competition_relationship.medal
sports.competitor_competition_relationship.rank	sports.competitor_competition_relationship.rank
sports.competitor_competition_relationship.team	sports.competitor_competition_relationship.team
sports.competitor_competition_relationship.tournament	sports.competitor_competition_relationship.tournament
sports.competitor_country_relationship.competitor	sports.competitor_country_relationship.competitor
sports.competitor_country_relationship.country	sports.competitor_country_relationship.country
sports.competitor_country_relationship.sports	sports.competitor_country_relationship.sports
sports.defunct_sports_team.active	sports.defunct_sports_team.active
sports.defunct_sports_team.later_known_as	sports.defunct_sports_team.later_known_as
sports.defunct_sports_team.sport	sports.defunct_sports_team.sport
sports.drafted_athlete.drafted	sports.drafted_athlete.drafted
sports.pro_athlete.sports_played_professionally	sports.pro_athlete.sports_played_professionally
sports.pro_athlete.teams	sports.pro_athlete.teams
sports.pro_sports_played.athlete	sports.pro_sports_played.athlete
sports.pro_sports_played.sport	sports.pro_sports_played.sport
sports.professional_sports_team.owner_s	sports.professional_sports_team.owner_s
sports.school_sports_team.school	sports.school_sports_team.school
sports.sport.leagues	sports.sport.leagues
sports.sport.officials	sports.sport.officials
sports.sport.positions	sports.sport.positions
sports.sport.pro_athletes	sports.sport.pro_athletes
sports.sport.related_equipment	sports.sport.related_equipment
sports.sport.team_coaches	sports.sport.team_coaches
sports.sport.teams	sports.sport.teams
sports.sport_country.athletes	sports.sport_country.athletes
sports.sport_country.athletic_performances	sports.sport_country.athletic_performances
sports.sport_country.multi_event_tournaments_participated_in	sports.sport_country.multi_event_tournaments_participated_in
sports.sports_award.award	sports.sports_award.award
sports.sports_award.award_winner	sports.sports_award.award_winner
sports.sports_award.season	sports.sports_award.season
sports.sports_award.team	sports.sports_award.team
sports.sports_award_type.winners	sports.sports_award_type.winners
sports.sports_award_winner.awards	sports.sports_award_winner.awards
sports.sports_championship.events	sports.sports_championship.events
sports.sports_championship.league	sports.sports_championship.league
sports.sports_championship_event.champion	sports.sports_championship_event.champion
sports.sports_championship_event.championship	sports.sports_championship_event.championship
sports.sports_championship_event.result	sports.sports_championship_event.result
sports.sports_championship_event.runner_up	sports.sports_championship_event.runner_up
sports.sports_championship_event.season	sports.sports_championship_event.season
sports.sports_facility.home_venue_for	sports.sports_facility.home_venue_for
sports.sports_gender.sports_teams	sports.sports_gender.sports_teams
sports.sports_league.championship	sports.sports_league.championship
sports.sports_league.seasons	sports.sports_league.seasons
sports.sports_league.sport	sports.sports_league.sport
sports.sports_league.teams	sports.sports_league.teams
sports.sports_league_draft.picks	sports.sports_league_draft.picks
sports.sports_league_draft_pick.draft	sports.sports_league_draft_pick.draft
sports.sports_league_draft_pick.notes	sports.sports_league_draft_pick.notes
sports.sports_league_draft_pick.pick	sports.sports_league_draft_pick.pick
sports.sports_league_draft_pick.pick_overall	sports.sports_league_draft_pick.pick_overall
sports.sports_league_draft_pick.player	sports.sports_league_draft_pick.player
sports.sports_league_draft_pick.round	sports.sports_league_draft_pick.round
sports.sports_league_draft_pick.school	sports.sports_league_draft_pick.school
sports.sports_league_draft_pick.team	sports.sports_league_draft_pick.team
sports.sports_league_participation.league	sports.sports_league_participation.league
sports.sports_league_participation.team	sports.sports_league_participation.team
sports.sports_league_season.awards	sports.sports_league_season.awards
sports.sports_league_season.championship	sports.sports_league_season.championship
sports.sports_team.arena_stadium	sports.sports_team.arena_stadium
sports.sports_team.championships	sports.sports_team.championships
sports.sports_team.coaches	sports.sports_team.coaches
sports.sports_team.colors	sports.sports_team.colors
sports.sports_team.founded	sports.sports_team.founded
sports.sports_team.league	sports.sports_team.league
sports.sports_team.location	sports.sports_team.location
sports.sports_team.roster	sports.sports_team.roster
sports.sports_team.season_record	sports.sports_team.season_record
sports.sports_team.sport	sports.sports_team.sport
sports.sports_team.venue	sports.sports_team.venue
sports.sports_team_coach_tenure.coach	sports.sports_team_coach_tenure.coach
sports.sports_team_coach_tenure.team	sports.sports_team_coach_tenure.team
sports.sports_team_location.teams	sports.sports_team_location.teams
sports.sports_team_owner.teams_owned	sports.sports_team_owner.teams_owned
sports.sports_team_roster.from	sports.sports_team_roster.from
sports.sports_team_roster.number	sports.sports_team_roster.number
sports.sports_team_roster.player	sports.sports_team_roster.player
sports.sports_team_roster.position	sports.sports_team_roster.position
sports.sports_team_roster.team	sports.sports_team_roster.team
sports.sports_team_roster.to	sports.sports_team_roster.to
sports.sports_team_season_record.losses	sports.sports_team_season_record.losses
sports.sports_team_season_record.team	sports.sports_team_season_record.team
sports.sports_team_season_record.ties	sports.sports_team_season_record.ties
sports.sports_team_season_record.wins	sports.sports_team_season_record.wins
sports.team_venue_relationship.from	sports.team_venue_relationship.from
sports.team_venue_relationship.team	sports.team_venue_relationship.team
sports.team_venue_relationship.venue	sports.team_venue_relationship.venue
sports.tournament_event_competitor.events_competed_in	sports.tournament_event_competitor.events_competed_in
symbols.flag_referent.flag	symbols.flag_referent.flag
symbols.flag_use.flag	symbols.flag_use.flag
symbols.flag_use.flag_user	symbols.flag_use.flag_user
symbols.flag_use.from_date	symbols.flag_use.from_date
symbols.name_source.namesakes	symbols.name_source.namesakes
symbols.namesake.named_after	symbols.namesake.named_after
tennis.tennis_tournament.champions	tennis.tennis_tournament.champions
tennis.tennis_tournament_champion.tennis_titles	tennis.tennis_tournament_champion.tennis_titles
tennis.tennis_tournament_championship.event_type	tennis.tennis_tournament_championship.event_type
tennis.tennis_tournament_championship.winner	tennis.tennis_tournament_championship.winner
tennis.tennis_tournament_championship.year	tennis.tennis_tournament_championship.year
theater.play.date_of_first_performance	theater.play.date_of_first_performance
theater.theater_character.plays_appears_in	theater.theater_character.plays_appears_in
theater.theater_character.portrayed_by	theater.theater_character.portrayed_by
theater.theater_role.actor	theater.theater_role.actor
theater.theater_role.play	theater.theater_role.play
theater.theater_role.role	theater.theater_role.role
theater.theatrical_composer.plays_composed	theater.theatrical_composer.plays_composed
time.event.end_date	time.event.end_date
time.event.included_in_event	time.event.included_in_event
time.event.includes_event	time.event.includes_event
time.event.instance_of_recurring_event	time.event.instance_of_recurring_event
time.event.locations	time.event.locations
time.event.next_in_series	time.event.next_in_series
time.event.participant	time.event.participant
time.event.people_involved	time.event.people_involved
time.event.previous_in_series	time.event.previous_in_series
time.event.start_date	time.event.start_date
time.holiday.day_of_year	time.holiday.day_of_year
time.holiday.featured_in_religions	time.holiday.featured_in_religions
time.participant.event	time.participant.event
time.recurring_event.current_frequency	time.recurring_event.current_frequency
time.recurring_event.date_of_first_occurance	time.recurring_event.date_of_first_occurance
time.recurring_event.instances	time.recurring_event.instances
time.time_zone.day_dst_begins	time.time_zone.day_dst_begins
time.time_zone.day_dst_ends	time.time_zone.day_dst_ends
time.time_zone.dst_offset_from_utc	time.time_zone.dst_offset_from_utc
time.time_zone.locations_in_this_time_zone	time.time_zone.locations_in_this_time_zone
time.time_zone.offset_from_uct	time.time_zone.offset_from_uct
time.time_zone.time_zone_abbreviation_dst	time.time_zone.time_zone_abbreviation_dst
time.time_zone.time_zone_abbreviation_standard	time.time_zone.time_zone_abbreviation_standard
time.time_zone.time_zone_name_dst	time.time_zone.time_zone_name_dst
time.time_zone.time_zone_name_standard	time.time_zone.time_zone_name_standard
topic_server.population_number	topic_server.population_number
topic_server.schemastaging_corresponding_entities_type	topic_server.schemastaging_corresponding_entities_type
topic_server.webref_cluster_members_type	topic_server.webref_cluster_members_type
travel.accommodation_feature.accommodation_with_this_feature	travel.accommodation_feature.accommodation_with_this_feature
travel.hotel_operator.hotels_operated	travel.hotel_operator.hotels_operated
travel.tourist_attraction.near_travel_destination	travel.tourist_attraction.near_travel_destination
travel.transport_terminus.travel_destinations_served	travel.transport_terminus.travel_destinations_served
travel.transportation.mode_of_transportation	travel.transportation.mode_of_transportation
travel.transportation.transport_operator	travel.transportation.transport_operator
travel.transportation.transport_terminus	travel.transportation.transport_terminus
travel.transportation.travel_destination	travel.transportation.travel_destination
travel.travel_destination.climate	travel.travel_destination.climate
travel.travel_destination.how_to_get_here	travel.travel_destination.how_to_get_here
travel.travel_destination.local_transportation	travel.travel_destination.local_transportation
travel.travel_destination.tour_operators	travel.travel_destination.tour_operators
travel.travel_destination.tourist_attractions	travel.travel_destination.tourist_attractions
tv.multipart_tv_episode.episodes	tv.multipart_tv_episode.episodes
tv.multipart_tv_episode.tv_program	tv.multipart_tv_episode.tv_program
tv.non_character_role.episode_segment_appearances	tv.non_character_role.episode_segment_appearances
tv.non_character_role.tv_guest_personal_appearances	tv.non_character_role.tv_guest_personal_appearances
tv.regular_tv_appearance.actor	tv.regular_tv_appearance.actor
tv.regular_tv_appearance.character	tv.regular_tv_appearance.character
tv.regular_tv_appearance.from	tv.regular_tv_appearance.from
tv.regular_tv_appearance.seasons	tv.regular_tv_appearance.seasons
tv.regular_tv_appearance.series	tv.regular_tv_appearance.series
tv.regular_tv_appearance.special_performance_type	tv.regular_tv_appearance.special_performance_type
tv.regular_tv_appearance.to	tv.regular_tv_appearance.to
tv.tv_actor.guest_roles	tv.tv_actor.guest_roles
tv.tv_actor.starring_roles	tv.tv_actor.starring_roles
tv.tv_character.appeared_in_tv_episodes	tv.tv_character.appeared_in_tv_episodes
tv.tv_character.appeared_in_tv_program	tv.tv_character.appeared_in_tv_program
tv.tv_character.first_tv_appearance	tv.tv_character.first_tv_appearance
tv.tv_character.reason_for_final_tv_appearance	tv.tv_character.reason_for_final_tv_appearance
tv.tv_guest_personal_appearance.appearance_type	tv.tv_guest_personal_appearance.appearance_type
tv.tv_guest_personal_appearance.episode	tv.tv_guest_personal_appearance.episode
tv.tv_guest_personal_appearance.person	tv.tv_guest_personal_appearance.person
tv.tv_guest_role.actor	tv.tv_guest_role.actor
tv.tv_guest_role.character	tv.tv_guest_role.character
tv.tv_guest_role.episodes_appeared_in	tv.tv_guest_role.episodes_appeared_in
tv.tv_guest_role.special_performance_type	tv.tv_guest_role.special_performance_type
tv.tv_location.tv_episodes_filmed_here	tv.tv_location.tv_episodes_filmed_here
tv.tv_location.tv_shows_filmed_here	tv.tv_location.tv_shows_filmed_here
tv.tv_network_duration.network	tv.tv_network_duration.network
tv.tv_network_duration.program	tv.tv_network_duration.program
tv.tv_personality.tv_regular_appearances	tv.tv_personality.tv_regular_appearances
tv.tv_producer.tv_episodes_produced	tv.tv_producer.tv_episodes_produced
tv.tv_producer_episode_credit.episode	tv.tv_producer_episode_credit.episode
tv.tv_producer_episode_credit.producer	tv.tv_producer_episode_credit.producer
tv.tv_producer_episode_credit.role	tv.tv_producer_episode_credit.role
tv.tv_program.air_date_of_final_episode	tv.tv_program.air_date_of_final_episode
tv.tv_program.air_date_of_first_episode	tv.tv_program.air_date_of_first_episode
tv.tv_program.country_of_origin	tv.tv_program.country_of_origin
tv.tv_program.episode_running_time	tv.tv_program.episode_running_time
tv.tv_program.episodes	tv.tv_program.episodes
tv.tv_program.genre	tv.tv_program.genre
tv.tv_program.hulu_id	tv.tv_program.hulu_id
tv.tv_program.languages	tv.tv_program.languages
tv.tv_program.multipart_episodes	tv.tv_program.multipart_episodes
tv.tv_program.number_of_episodes	tv.tv_program.number_of_episodes
tv.tv_program.original_network	tv.tv_program.original_network
tv.tv_program.regular_cast	tv.tv_program.regular_cast
tv.tv_program.seasons	tv.tv_program.seasons
tv.tv_program.soundtrack	tv.tv_program.soundtrack
tv.tv_program.subjects	tv.tv_program.subjects
tv.tv_program_guest.appeared_on	tv.tv_program_guest.appeared_on
tv.tv_regular_personal_appearance.appearance_type	tv.tv_regular_personal_appearance.appearance_type
tv.tv_regular_personal_appearance.from	tv.tv_regular_personal_appearance.from
tv.tv_regular_personal_appearance.person	tv.tv_regular_personal_appearance.person
tv.tv_regular_personal_appearance.program	tv.tv_regular_personal_appearance.program
tv.tv_regular_personal_appearance.seasons	tv.tv_regular_personal_appearance.seasons
tv.tv_regular_personal_appearance.to	tv.tv_regular_personal_appearance.to
tv.tv_series_season.episodes	tv.tv_series_season.episodes
tv.tv_series_season.from	tv.tv_series_season.from
tv.tv_series_season.regular_cast	tv.tv_series_season.regular_cast
tv.tv_series_season.regular_personal_appearances	tv.tv_series_season.regular_personal_appearances
tv.tv_series_season.season_number	tv.tv_series_season.season_number
tv.tv_series_season.series	tv.tv_series_season.series
tv.tv_series_season.thetvdb_id	tv.tv_series_season.thetvdb_id
tv.tv_series_season.to	tv.tv_series_season.to
tv.tv_subject.tv_episode_segments	tv.tv_subject.tv_episode_segments
tv.tv_subject.tv_episodes	tv.tv_subject.tv_episodes
tv.tv_subject.tv_programs	tv.tv_subject.tv_programs
tv.tv_writer.episodes_written	tv.tv_writer.episodes_written
type.object.id	type.object.id
type.object.name	type.object.name
type.object.type	type.object.type
type.type.domain	type.type.domain
visual_art.art_owner.artworks_owned	visual_art.art_owner.artworks_owned
visual_art.art_series.artist	visual_art.art_series.artist
visual_art.art_series.artworks	visual_art.art_series.artworks
visual_art.art_series.subject	visual_art.art_series.subject
visual_art.art_subject.art_series_on_the_subject	visual_art.art_subject.art_series_on_the_subject
visual_art.art_subject.artwork_on_the_subject	visual_art.art_subject.artwork_on_the_subject
visual_art.artwork.art_form	visual_art.artwork.art_form
visual_art.artwork.artist	visual_art.artwork.artist
visual_art.artwork.belongs_to_series	visual_art.artwork.belongs_to_series
visual_art.artwork.date_begun	visual_art.artwork.date_begun
visual_art.artwork.date_completed	visual_art.artwork.date_completed
visual_art.artwork.media	visual_art.artwork.media
visual_art.artwork.owners	visual_art.artwork.owners
visual_art.artwork_owner_relationship.artwork	visual_art.artwork_owner_relationship.artwork
visual_art.artwork_owner_relationship.owner	visual_art.artwork_owner_relationship.owner
visual_art.visual_artist.art_forms	visual_art.visual_artist.art_forms
visual_art.visual_artist.art_series	visual_art.visual_artist.art_series
visual_art.visual_artist.artworks	visual_art.visual_artist.artworks
visual_art.visual_artist.associated_periods_or_movements	visual_art.visual_artist.associated_periods_or_movements
